t,v_ref,w_ref,v,w,u_L,u_R,omega_L,omega_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
21569598,-0.35,2.50,-0.33,2.85,-21.07,-11.49,-20.28,-10.06,-310.98,-172.14,15.09,0.33,15.34,0.41,-0.12,1.52
21579767,-0.35,2.50,-0.33,2.88,-21.07,-11.49,-20.28,-10.06,-311.31,-172.12,15.09,0.33,15.34,0.41,0.79,1.42
21631036,-0.35,2.50,-0.34,2.45,-21.07,-11.49,-21.36,-10.08,-310.99,-172.18,15.09,0.32,15.35,0.40,-0.28,1.41
21641275,-0.35,2.50,-0.33,2.46,-21.07,-11.49,-20.41,-10.08,-310.98,-172.20,15.09,0.33,15.35,0.40,-0.28,1.41
21651463,-0.35,2.50,-0.33,2.54,-21.07,-11.49,-20.41,-10.08,-311.31,-172.21,15.09,0.32,15.35,0.40,0.66,1.41
21661616,-0.35,2.50,-0.33,2.93,-21.07,-11.49,-20.41,-10.08,-311.34,-172.22,15.09,0.32,15.35,0.40,0.66,1.41
21702604,-0.35,2.50,-0.34,2.45,-21.07,-11.49,-21.21,-10.07,-311.16,-172.28,15.09,0.32,15.35,0.40,-0.14,1.42
21712900,-0.35,2.50,-0.34,2.56,-21.07,-11.49,-21.21,-10.07,-311.15,-172.30,15.09,0.32,15.35,0.40,-0.14,1.42
21723204,-0.35,2.50,-0.22,2.74,-21.07,-11.49,-20.33,-9.99,-311.46,-172.31,15.09,0.32,15.35,0.40,0.74,1.42
21733624,-0.35,2.50,-0.32,3.03,-21.07,-11.49,-20.33,-9.68,-311.49,-172.48,15.09,0.32,15.35,0.40,0.74,1.80
21774577,-0.35,2.50,-0.33,2.43,-21.07,-11.49,-21.04,-9.68,-311.30,-172.55,15.09,0.32,15.36,0.39,0.03,1.80
21784934,-0.35,2.50,-0.34,2.46,-21.07,-11.49,-21.04,-10.18,-311.31,-176.42,15.09,0.32,15.36,0.39,0.03,11.49
21795497,-0.35,2.50,-0.34,2.33,-21.07,-11.49,-21.53,-10.18,-311.31,-172.42,15.09,0.32,15.36,0.39,0.03,1.30
21805679,-0.35,2.50,-0.34,2.39,-21.07,-11.49,-21.53,-10.18,-311.13,-172.44,15.09,0.32,15.36,0.39,-0.46,1.30
21856981,-0.35,2.50,-0.34,2.81,-21.07,-11.49,-21.51,-10.28,-311.16,-172.46,15.09,0.32,15.36,0.39,-0.43,1.21
21867394,-0.35,2.50,-0.34,2.46,-21.07,-11.49,-21.31,-10.28,-311.13,-172.47,15.09,0.32,15.36,0.39,-0.43,1.21
21877729,-0.35,2.50,-0.34,2.52,-21.07,-11.49,-21.31,-10.28,-311.18,-172.49,15.09,0.32,15.37,0.39,-0.24,1.21
21887963,-0.35,2.50,-0.34,2.43,-21.07,-11.49,-21.31,-10.21,-311.17,-172.53,15.09,0.32,15.37,0.39,-0.24,1.27
21928721,-0.35,2.50,-0.34,2.59,-21.07,-11.49,-21.64,-10.21,-310.98,-172.58,15.09,0.32,15.37,0.38,-0.57,1.27
21939394,-0.35,2.50,-0.33,2.45,-21.07,-11.49,-20.34,-10.09,-310.95,-176.56,15.09,0.32,15.37,0.38,-0.57,11.49
21949658,-0.35,2.50,-0.33,2.60,-21.07,-11.49,-20.34,-10.09,-311.40,-172.69,15.09,0.32,15.37,0.38,0.73,1.39
21959820,-0.35,2.50,-0.33,2.73,-21.07,-11.49,-20.34,-10.09,-311.43,-172.71,15.09,0.32,15.37,0.38,0.73,1.39
22011224,-0.35,2.50,-0.34,3.13,-21.07,-11.49,-20.60,-10.96,-311.48,-172.42,15.09,0.32,15.38,0.38,0.47,0.52
22021539,-0.35,2.50,-0.35,3.34,-21.07,-11.49,-21.44,-10.96,-311.50,-172.43,15.09,0.32,15.38,0.38,0.47,0.52
22031874,-0.35,2.50,-0.23,3.49,-21.07,-11.49,-21.44,-9.97,-311.21,-172.43,15.09,0.32,15.38,0.38,-0.37,0.52
22042127,-0.35,2.50,-0.33,3.43,-21.07,-11.49,-21.15,-9.61,-311.19,-172.96,15.09,0.32,15.38,0.38,-0.37,1.88
22083101,-0.35,2.50,-0.33,3.26,-21.07,-11.49,-20.98,-9.61,-311.34,-173.04,15.09,0.32,15.38,0.38,0.09,1.88
22093797,-0.35,2.50,-0.34,3.28,-21.07,-11.49,-21.44,-10.16,-311.34,-172.84,15.09,0.32,15.38,0.38,0.09,1.32
22106108,-0.35,2.50,-0.34,3.27,-21.07,-11.49,-21.44,-10.16,-311.16,-172.87,15.09,0.32,15.38,0.37,-0.37,1.32
22116446,-0.35,2.50,-0.35,3.25,-21.07,-11.49,-22.17,-10.16,-310.88,-172.88,15.09,0.32,15.38,0.37,-1.09,1.32
22157446,-0.35,2.50,-0.33,2.86,-21.07,-11.49,-21.29,-9.84,-311.07,-173.10,15.09,0.32,15.39,0.37,-0.22,1.64
22167792,-0.35,2.50,-0.34,2.61,-21.07,-11.49,-21.40,-9.84,-311.02,-173.12,15.09,0.32,15.39,0.37,-0.33,1.64
22178199,-0.35,2.50,-0.34,2.83,-21.07,-11.49,-21.40,-9.84,-311.01,-173.13,15.09,0.32,15.39,0.37,-0.33,1.64
22188543,-0.35,2.50,-0.35,2.70,-21.07,-11.49,-21.56,-10.62,-310.93,-172.85,15.09,0.32,15.39,0.37,-0.49,0.86
22239934,-0.35,2.50,-0.23,2.63,-21.07,-11.49,-21.25,-10.01,-310.97,-176.84,15.09,0.32,15.40,0.37,-0.18,11.49
22250176,-0.35,2.50,-0.34,2.83,-21.07,-11.49,-21.25,-9.96,-310.97,-173.20,15.09,0.32,15.40,0.37,-0.18,1.52
22260571,-0.35,2.50,-0.33,2.78,-21.07,-11.49,-20.99,-9.96,-311.05,-173.22,15.09,0.32,15.40,0.37,0.08,1.52
22270800,-0.35,2.50,-0.33,2.47,-21.07,-11.49,-20.99,-9.96,-311.06,-173.23,15.09,0.32,15.40,0.36,0.08,1.52
22303656,-0.35,2.50,-0.34,2.88,-21.07,-11.49,-20.80,-10.67,-311.15,-173.01,15.09,0.32,15.40,0.36,0.28,0.82
22314221,-0.35,2.50,-0.34,3.18,-21.07,-11.49,-20.96,-10.67,-311.10,-173.02,15.09,0.32,15.40,0.36,0.11,0.82
22324588,-0.35,2.50,-0.34,3.01,-21.07,-11.49,-20.96,-10.67,-311.10,-173.03,15.09,0.32,15.40,0.36,0.11,0.82
22334808,-0.35,2.50,-0.34,2.86,-21.07,-11.49,-20.96,-10.67,-311.11,-173.03,15.09,0.32,15.40,0.36,0.11,0.82
22386234,-0.35,2.50,-0.34,2.64,-21.07,-11.49,-21.69,-9.57,-311.26,-173.56,15.09,0.32,15.41,0.36,0.39,1.91
22396712,-0.35,2.50,-0.34,2.14,-21.07,-11.49,-21.69,-10.23,-310.91,-177.04,15.09,0.32,15.41,0.36,-0.62,11.49
22406923,-0.35,2.50,-0.34,2.29,-21.07,-11.49,-21.69,-10.23,-310.88,-173.39,15.09,0.32,15.41,0.36,-0.62,1.25
22417233,-0.35,2.50,-0.34,2.03,-21.07,-11.49,-21.33,-10.23,-310.98,-173.40,15.09,0.32,15.42,0.36,-0.25,1.25
22458487,-0.35,2.50,-0.33,2.53,-21.07,-11.49,-20.69,-10.41,-311.22,-173.39,15.09,0.32,15.42,0.35,0.38,1.07
22468746,-0.35,2.50,-0.34,2.87,-21.07,-11.49,-21.01,-10.41,-311.12,-173.40,15.09,0.32,15.42,0.35,0.06,1.07
22479136,-0.35,2.50,-0.34,3.03,-21.07,-11.49,-21.01,-10.41,-311.13,-173.41,15.09,0.32,15.42,0.35,0.06,1.07
22489558,-0.35,2.50,-0.35,2.57,-21.07,-11.49,-22.51,-10.41,-310.57,-173.42,15.09,0.32,15.42,0.35,-1.44,1.07
22540958,-0.35,2.50,-0.33,2.63,-21.07,-11.49,-20.68,-10.14,-311.06,-173.58,15.08,0.33,15.42,0.35,0.39,1.35
22551222,-0.35,2.50,-0.33,2.46,-21.07,-11.49,-20.68,-9.99,-311.08,-177.18,15.08,0.33,15.43,0.35,0.39,11.49
22561468,-0.35,2.50,-0.34,2.32,-21.07,-11.49,-21.45,-9.99,-310.81,-173.70,15.08,0.33,15.43,0.35,-0.38,1.49
22571682,-0.35,2.50,-0.34,2.42,-21.07,-11.49,-21.45,-9.99,-310.79,-173.72,15.08,0.33,15.43,0.35,-0.38,1.49
22612770,-0.35,2.50,-0.33,2.39,-21.07,-11.49,-20.04,-10.47,-311.42,-173.60,15.08,0.32,15.43,0.34,1.18,1.01
22622971,-0.35,2.50,-0.33,2.52,-21.07,-11.49,-20.04,-10.47,-311.41,-173.61,15.09,0.32,15.43,0.34,1.03,1.01
22633409,-0.35,2.50,-0.33,2.53,-21.07,-11.49,-20.04,-10.47,-311.46,-173.62,15.09,0.32,15.43,0.34,1.03,1.01
22643810,-0.35,2.50,-0.34,2.56,-21.07,-11.49,-21.21,-10.47,-311.07,-173.64,15.09,0.32,15.43,0.34,-0.14,1.01
22695349,0.00,0.00,-0.32,2.22,0.00,0.00,-20.13,-9.95,0.00,0.00,15.08,0.33,15.44,0.34,-12.38,-5.73
22705988,0.00,0.00,-0.33,2.24,0.00,0.00,-20.13,-10.63,0.00,0.00,15.08,0.35,15.44,0.35,-17.28,-9.08
22716236,0.00,0.00,-0.33,2.27,0.00,0.00,-20.13,-10.63,0.00,0.00,15.08,0.37,15.43,0.35,-19.09,-10.06
22726515,0.00,0.00,-0.29,1.78,0.00,0.00,-16.67,-10.63,0.00,0.00,15.08,0.38,15.43,0.36,-16.29,-10.42
22767460,0.00,0.00,-0.18,0.74,0.00,0.00,-16.67,0.00,0.00,0.00,15.07,0.44,15.43,0.37,-16.67,0.00
22777880,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
22788067,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
22798331,0.00,0.00,0.00,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
22829041,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
22839241,0.00,0.00,0.00,-0.32,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
22849628,0.00,0.00,0.00,-0.30,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
22859824,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
22910873,0.00,0.00,0.00,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
22921242,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
22931464,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
22941678,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
22972444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
22982785,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
22992971,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23003228,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23044087,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23054276,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23064678,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23074869,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23115786,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23125974,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23136170,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23146389,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23177065,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23187379,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23197793,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23209868,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23260977,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23271443,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23281636,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23291890,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23322508,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23332873,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23343061,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23353256,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23394147,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23404352,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
23414577,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.07,0.44,15.43,0.37,0.00,0.00
