t,v_ref,w_ref,v,w,u_L,u_R,omega_L,omega_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
15801643,0.15,0.00,0.00,-0.01,6.98,6.98,0.00,0.00,0.00,0.00,15.03,0.00,15.03,0.00,0.00,0.00
15812045,0.15,0.00,0.00,-0.01,6.98,6.98,0.00,0.00,104.87,104.87,15.03,0.00,15.03,0.00,-4.41,-4.41
15822286,0.15,0.00,0.00,-0.01,6.98,6.98,0.00,0.00,104.88,104.88,15.04,0.00,15.04,0.00,-6.03,-6.03
15832514,0.15,0.00,0.00,-0.06,6.98,6.98,0.00,0.00,104.89,104.89,15.04,0.00,15.04,0.00,-6.63,-6.63
15842731,0.15,0.00,0.00,-0.11,6.98,6.98,0.00,0.00,104.90,104.90,15.04,0.00,15.04,0.00,-6.85,-6.85
15852930,0.15,0.00,0.00,-0.17,6.98,6.98,0.00,0.00,104.91,104.91,15.04,0.00,15.04,0.00,-6.93,-6.93
15863130,0.15,0.00,0.00,-0.11,6.98,6.98,0.00,0.00,104.92,104.92,15.04,0.00,15.04,0.00,-6.96,-6.96
15873345,0.15,0.00,0.00,0.24,6.98,6.98,0.00,0.00,104.93,104.93,15.04,0.00,15.04,0.00,-6.97,-6.97
15883575,0.15,0.00,0.00,-0.28,6.98,6.98,0.00,0.00,104.93,104.93,15.04,0.00,15.04,0.00,-6.97,-6.97
15893775,0.15,0.00,0.00,-0.72,6.98,6.98,0.00,0.00,104.94,104.94,15.05,0.00,15.05,0.00,-6.97,-6.97
15903975,0.15,0.00,0.00,-0.77,6.98,6.98,0.00,0.00,104.95,104.95,15.05,0.00,15.05,0.00,-6.97,-6.97
15935029,0.15,0.00,0.00,-0.16,6.98,6.98,0.03,0.03,104.98,104.98,15.05,0.00,15.05,0.00,-6.94,-6.98
15945254,0.15,0.00,0.00,-0.18,6.98,6.98,0.03,0.03,104.99,104.99,15.05,0.00,15.05,0.00,-6.94,-6.94
15955470,0.15,0.00,0.00,-0.27,6.98,6.98,0.03,0.03,105.00,105.00,15.05,0.00,15.05,0.00,-6.94,-6.94
15965685,0.15,0.00,0.00,-0.15,6.98,6.98,0.03,0.03,105.01,105.01,15.05,0.00,15.05,0.00,-6.94,-6.94
15996342,0.15,0.00,0.00,-0.25,6.98,6.98,0.00,0.00,105.04,105.04,15.06,0.00,15.06,0.00,-6.98,-6.98
16006860,0.16,0.00,0.00,-0.11,7.42,7.42,0.00,0.00,111.72,111.72,15.06,0.00,15.06,0.00,-7.26,-7.26
16017061,0.16,0.00,0.00,-0.27,7.42,7.42,0.00,0.00,111.73,111.73,15.06,0.00,15.06,0.00,-7.36,-7.36
16027325,0.16,0.00,0.06,-0.14,7.42,7.42,5.41,0.00,111.75,111.75,15.06,0.00,15.06,0.00,-7.40,-7.40
16078605,0.17,0.00,0.06,-0.25,7.86,7.86,0.00,5.15,111.77,111.77,15.07,0.00,15.07,0.00,-7.42,-2.26
16088976,0.17,0.00,0.00,-0.02,7.86,7.86,0.00,0.00,118.37,118.36,15.07,0.00,15.07,0.00,-7.69,-2.54
16099204,0.17,0.00,0.00,-0.06,7.86,7.86,0.00,0.00,118.39,118.38,15.07,0.00,15.07,0.00,-7.80,-7.80
16109583,0.17,0.00,0.07,-0.26,7.86,7.86,6.44,0.00,118.40,118.39,15.07,0.00,15.07,0.00,-7.83,-7.83
16140522,0.17,0.00,0.13,-0.15,7.86,7.86,6.44,6.08,118.41,118.42,15.07,0.00,15.07,0.00,-1.42,-1.78
16150740,0.17,0.00,0.13,-0.23,7.86,7.86,6.44,6.08,118.41,118.42,15.07,0.00,15.08,0.00,-1.42,-1.78
16160938,0.17,0.00,0.07,-0.16,7.86,7.86,0.00,6.08,118.43,118.42,15.08,0.00,15.08,0.00,-7.86,-1.78
16171137,0.17,0.00,0.07,-0.24,7.86,7.86,0.00,6.08,118.44,118.43,15.08,0.00,15.08,0.00,-7.86,-1.78
16222331,0.18,0.00,0.15,-0.11,8.29,8.29,7.19,6.68,118.46,118.48,15.08,0.00,15.08,0.00,-0.66,-1.18
16232687,0.18,0.00,0.07,0.12,8.29,8.29,0.00,6.68,124.99,124.99,15.08,0.00,15.08,0.00,-8.13,-1.45
16242892,0.18,0.00,0.07,0.11,8.29,8.29,0.00,6.68,125.01,124.99,15.08,0.00,15.08,0.00,-8.23,-1.55
16253141,0.18,0.00,0.08,-0.21,8.29,8.29,7.26,0.00,125.02,124.99,15.09,0.00,15.08,0.00,-8.27,-1.59
16294059,0.19,0.00,0.16,-0.02,8.72,8.72,7.26,7.28,131.50,131.50,15.09,0.00,15.09,0.00,-1.29,-1.28
16304425,0.19,0.00,0.08,-0.20,8.72,8.72,0.00,7.28,131.51,131.51,15.09,0.00,15.09,0.00,-1.39,-1.38
16314670,0.19,0.00,0.08,-0.17,8.72,8.72,0.00,7.28,131.53,131.51,15.09,0.00,15.09,0.00,-8.69,-1.42
16324908,0.19,0.00,0.09,-0.19,8.72,8.72,7.98,0.00,131.53,131.51,15.09,0.00,15.09,0.00,-0.73,-1.43
16365942,0.19,0.00,0.17,-0.31,8.72,8.72,7.98,7.37,131.54,131.56,15.09,0.00,15.10,0.00,-0.74,-1.34
16376326,0.20,0.00,0.08,-0.21,9.14,9.14,0.00,7.37,137.90,137.91,15.09,0.00,15.10,0.00,-8.98,-1.61
16386591,0.20,0.00,0.17,-0.11,9.14,9.14,8.60,7.37,137.90,137.92,15.10,0.00,15.10,0.00,-0.48,-1.71
16396779,0.20,0.00,0.09,-0.15,9.14,9.14,8.60,0.00,137.91,137.92,15.10,0.00,15.10,0.00,-0.52,-1.74
16438078,0.20,0.00,0.18,-0.21,9.14,9.14,8.89,8.05,137.94,137.96,15.10,0.00,15.10,0.00,-9.14,-1.08
16448289,0.20,0.00,0.18,-0.22,9.14,9.14,8.89,8.05,137.94,137.96,15.10,0.00,15.10,0.00,-0.24,-1.08
16458518,0.20,0.00,0.18,-0.15,9.14,9.14,8.89,8.05,137.94,137.96,15.10,0.00,15.10,0.00,-0.24,-1.08
16468752,0.20,0.00,0.10,-0.16,9.14,9.14,8.89,0.00,137.94,137.99,15.10,0.00,15.10,0.00,-0.24,-9.14
16509895,0.20,0.00,0.18,-0.31,9.14,9.14,8.73,8.33,137.97,138.00,15.10,0.00,15.11,0.00,-0.41,-0.81
16520262,0.21,0.00,0.18,-0.38,9.55,9.55,8.73,8.33,144.18,144.22,15.10,0.00,15.11,0.00,-0.67,-1.07
16530494,0.21,0.00,0.09,-0.25,9.55,9.55,8.73,0.00,144.19,144.25,15.10,0.00,15.11,0.00,-0.76,-9.49
16540945,0.21,0.00,0.19,-0.14,9.55,9.55,8.73,8.62,144.19,144.25,15.10,0.00,15.11,0.00,-0.80,-0.90
16581949,0.21,0.00,0.19,-0.19,9.95,9.95,9.35,8.62,144.22,144.26,15.11,0.00,15.11,0.00,-0.19,-0.92
16592392,0.21,0.00,0.20,-0.26,9.95,9.95,9.35,8.89,150.31,150.39,15.11,0.00,15.11,0.00,-0.45,-9.80
16602635,0.21,0.00,0.10,-0.12,9.95,9.95,0.00,8.89,150.31,150.39,15.11,0.00,15.11,0.00,-0.54,-1.01
16612939,0.21,0.00,0.20,0.01,9.95,9.95,9.47,8.89,150.32,150.39,15.11,0.00,15.11,0.00,-0.46,-1.04
16653987,0.21,0.00,0.20,-0.20,9.95,9.95,9.47,9.59,150.32,150.41,15.11,0.00,15.12,0.00,-0.48,-0.36
16664221,0.21,0.00,0.21,-0.12,9.95,9.95,9.72,9.59,150.36,150.41,15.11,0.00,15.12,0.00,-9.95,-0.36
16674445,0.21,0.00,0.21,-0.16,9.95,9.95,9.72,9.59,150.36,150.41,15.11,0.00,15.12,0.00,-0.23,-0.36
16684650,0.21,0.00,0.21,-0.21,9.95,9.95,9.72,9.59,150.36,150.41,15.11,0.00,15.12,0.00,-0.23,-0.36
16725600,0.22,0.00,0.21,-0.20,10.34,10.34,9.92,9.37,150.36,150.45,15.11,0.00,15.12,0.00,-0.03,-0.58
16735968,0.22,0.00,0.21,-0.21,10.34,10.34,9.92,9.37,156.24,156.33,15.11,0.00,15.12,0.00,-0.27,-0.82
16746196,0.22,0.00,0.21,-0.12,10.34,10.34,9.92,9.37,156.24,156.34,15.11,0.00,15.12,0.00,-0.36,-0.91
16756496,0.22,0.00,0.21,-0.06,10.34,10.34,9.92,10.06,156.24,156.37,15.11,0.00,15.12,0.00,-0.40,-10.32
16797583,0.22,0.00,0.22,-0.13,10.34,10.34,10.38,10.06,156.24,156.38,15.11,0.00,15.12,0.00,0.04,-0.28
16807907,0.23,0.00,0.22,-0.18,10.72,10.72,10.38,10.29,161.95,162.09,15.11,-0.00,15.12,0.00,-0.20,-0.52
16818314,0.23,0.00,0.22,-0.14,10.72,10.72,10.38,10.29,161.95,162.09,15.11,-0.00,15.12,0.00,-0.29,-0.37
16828553,0.23,0.00,0.22,-0.22,10.72,10.72,10.38,10.29,161.95,162.09,15.11,-0.00,15.13,0.00,-0.32,-0.41
16869490,0.24,0.00,0.23,-0.07,11.08,11.08,10.94,10.15,161.95,162.14,15.11,0.00,15.13,0.00,0.22,-0.57
16879861,0.24,0.00,0.23,-0.08,11.08,11.08,10.94,10.15,167.44,167.65,15.11,0.00,15.13,0.00,-0.01,-0.80
16890075,0.24,0.00,0.23,-0.19,11.08,11.08,10.94,10.15,167.45,167.65,15.11,0.00,15.13,0.00,-0.10,-0.88
16900286,0.24,0.00,0.23,-0.20,11.08,11.08,10.94,10.15,167.45,167.65,15.11,-0.00,15.13,0.00,-0.13,-0.91
16951774,0.24,0.00,0.23,-0.08,11.08,11.08,10.92,10.39,167.45,167.67,15.11,-0.00,15.13,0.00,-0.16,-0.69
16962254,0.24,0.00,0.24,-0.16,11.08,11.08,11.17,11.05,167.45,167.67,15.11,0.00,15.13,0.00,0.09,-0.03
16972481,0.24,0.00,0.24,-0.04,11.08,11.08,11.17,11.05,167.45,167.67,15.11,0.00,15.13,0.00,0.09,-0.03
16982820,0.24,0.00,0.39,-0.18,11.08,11.08,25.08,11.05,167.45,167.67,15.11,0.00,15.13,0.00,0.09,-0.03
17013600,0.25,0.00,0.34,-0.24,11.43,11.43,20.79,10.68,166.21,167.67,15.09,0.05,15.13,0.00,9.71,-0.40
17023960,0.25,0.00,0.34,-0.40,11.43,11.43,20.79,10.68,171.15,172.92,15.08,0.06,15.13,0.00,9.49,-0.62
17034171,0.25,0.00,0.34,-0.11,11.43,11.43,20.79,10.68,170.87,172.92,15.07,0.06,15.13,0.00,9.41,-0.70
17044389,0.25,0.00,0.34,-0.03,11.43,11.43,20.79,10.68,170.59,172.92,15.07,0.07,15.13,0.00,9.38,-0.73
17095862,0.25,0.00,0.24,0.02,11.75,11.75,11.65,11.13,171.28,172.93,15.06,0.07,15.13,0.00,0.04,-0.29
17106310,0.25,0.00,0.25,-0.07,11.75,11.75,11.65,11.28,176.19,177.87,15.06,0.07,15.13,0.00,0.01,-0.35
17116545,0.25,0.00,0.25,-0.04,11.75,11.75,11.65,11.28,176.19,177.88,15.06,0.07,15.13,0.00,-0.06,-0.42
17126768,0.25,0.00,0.25,-0.07,11.75,11.75,11.65,11.28,176.19,177.88,15.06,0.07,15.13,0.00,-0.09,-0.45
17157803,0.25,0.00,0.25,-0.05,11.75,11.75,11.89,11.70,176.17,177.88,15.06,0.07,15.13,0.00,0.14,-0.05
17168142,0.26,0.00,0.25,-0.15,12.07,12.07,11.89,11.70,180.87,182.61,15.06,0.07,15.13,0.00,-0.06,-0.25
17178389,0.26,0.00,0.25,-0.09,12.07,12.07,11.89,11.70,180.88,182.61,15.06,0.07,15.13,0.00,-0.13,-0.32
17188790,0.26,0.00,0.26,0.03,12.07,12.07,12.06,11.92,180.86,182.61,15.06,0.07,15.14,0.00,0.01,-0.35
17241909,0.26,0.00,0.26,0.07,12.07,12.07,12.05,12.25,180.86,182.61,15.06,0.07,15.14,0.00,-0.01,0.19
17252102,0.26,0.00,0.26,0.08,12.07,12.07,12.05,12.25,180.86,182.61,15.06,0.07,15.14,0.00,-0.01,0.19
17262319,0.26,0.00,0.26,-0.15,12.07,12.07,12.05,12.25,180.87,182.61,15.06,0.07,15.13,0.00,-0.01,0.19
17272727,0.26,0.00,0.26,-0.10,12.07,12.07,12.28,12.10,180.87,182.60,15.06,0.07,15.13,0.00,-0.01,0.19
17313674,0.26,0.00,0.38,-0.27,12.07,12.07,23.22,12.10,177.12,182.60,15.03,0.15,15.13,0.00,16.61,0.04
17324148,0.27,0.00,0.38,-0.34,12.36,12.36,23.22,12.37,181.87,186.98,15.02,0.16,15.13,0.00,10.98,0.12
17334383,0.27,0.00,0.38,-0.20,12.36,12.36,23.22,12.37,181.47,186.98,15.01,0.17,15.13,0.00,10.91,0.05
17344587,0.27,0.00,0.38,-0.16,12.36,12.36,23.22,12.37,181.07,186.98,15.00,0.18,15.13,0.00,10.88,0.03
17385683,0.27,0.00,0.27,-0.09,12.62,12.62,12.35,12.34,182.82,186.98,14.99,0.20,15.13,0.00,-0.00,-0.02
17396220,0.27,0.00,0.27,-0.11,12.62,12.62,12.49,12.34,186.82,191.02,14.99,0.20,15.13,0.00,-0.17,-0.19
17406494,0.27,0.00,0.27,-0.02,12.62,12.62,12.49,12.37,186.79,191.02,14.99,0.20,15.13,0.00,-0.09,-0.22
17416686,0.27,0.00,0.27,-0.13,12.62,12.62,12.49,12.37,186.79,191.03,14.99,0.20,15.13,0.00,-0.11,-0.24
17457566,0.27,0.00,0.28,-0.17,12.62,12.62,13.10,12.70,186.66,191.03,14.99,0.20,15.13,0.00,0.48,0.08
17467765,0.27,0.00,0.28,-0.24,12.62,12.62,13.10,12.70,186.65,191.03,14.99,0.20,15.13,0.00,0.48,0.08
17478182,0.27,0.00,0.28,-0.12,12.62,12.62,12.98,12.70,186.64,191.03,14.99,0.20,15.13,0.00,0.48,0.08
17488587,0.27,0.00,0.27,0.06,12.62,12.62,12.98,12.49,186.66,191.03,14.99,0.20,15.13,0.00,0.36,-0.13
17529540,0.28,0.00,0.28,-0.15,12.87,12.87,13.17,12.51,186.59,191.03,14.99,0.20,15.14,-0.00,0.55,-0.13
17539919,0.28,0.00,0.28,-0.24,12.87,12.87,13.17,12.51,190.29,194.77,14.99,0.20,15.14,-0.00,0.39,-0.27
17550137,0.28,0.00,0.28,-0.10,12.87,12.87,13.17,12.51,190.28,194.78,14.99,0.20,15.14,-0.00,0.33,-0.33
17560435,0.28,0.00,0.28,-0.16,12.87,12.87,13.08,12.51,190.30,194.78,14.99,0.20,15.14,-0.00,0.23,-0.35
17601650,0.28,0.00,0.28,0.01,12.87,12.87,13.33,12.81,190.23,194.78,14.99,0.20,15.14,-0.00,0.46,-0.06
17612041,0.28,0.00,0.28,0.06,13.09,13.09,13.33,12.83,193.54,198.14,14.99,0.20,15.14,-0.00,0.32,-0.20
17622401,0.28,0.00,0.28,-0.03,13.09,13.09,13.33,12.83,193.53,198.14,14.99,0.20,15.14,-0.00,0.27,-0.23
17632727,0.28,0.00,0.28,0.03,13.09,13.09,13.33,12.83,193.53,198.14,14.99,0.20,15.14,-0.00,0.25,-0.25
17673921,0.29,0.00,0.29,-0.04,13.29,13.29,13.55,13.48,193.65,198.12,14.99,0.20,15.14,0.00,-0.27,0.39
17684409,0.29,0.00,0.29,-0.09,13.29,13.29,13.55,13.46,196.47,201.12,14.99,0.20,15.14,0.00,0.34,0.27
17694650,0.29,0.00,0.29,-0.19,13.29,13.29,13.55,13.46,196.47,201.12,14.99,0.20,15.14,0.00,0.29,0.20
17704849,0.29,0.00,0.29,-0.16,13.29,13.29,13.55,13.46,196.46,201.11,14.99,0.20,15.13,0.00,0.27,0.18
17756240,0.29,0.00,0.29,-0.05,13.29,13.29,13.63,13.51,196.48,201.09,14.99,0.20,15.13,0.00,0.10,0.22
17766549,0.29,0.00,0.29,-0.07,13.29,13.29,13.63,13.51,196.42,201.09,14.99,0.20,15.13,0.00,0.34,0.22
17776767,0.29,0.00,0.29,-0.10,13.29,13.29,13.63,13.51,196.42,201.08,14.99,0.20,15.13,0.00,0.34,0.22
17787020,0.29,0.00,0.29,-0.16,13.29,13.29,13.63,13.51,196.41,201.08,14.99,0.20,15.13,0.00,0.34,0.22
17828359,0.29,0.00,0.30,0.02,13.47,13.47,13.88,13.90,196.32,201.04,14.99,0.20,15.13,0.00,0.55,0.61
17838977,0.29,0.00,0.30,0.06,13.47,13.47,13.88,13.74,198.94,203.69,14.98,0.20,15.13,0.00,0.48,0.50
17849210,0.29,0.00,0.30,-0.09,13.47,13.47,13.88,13.74,198.94,203.68,14.98,0.20,15.13,0.00,0.43,0.30
17859429,0.29,0.00,0.30,-0.06,13.47,13.47,13.88,13.74,198.93,203.68,14.98,0.20,15.13,0.00,0.42,0.29
17900505,0.29,0.00,0.29,0.21,13.61,13.61,13.41,13.45,199.02,203.67,14.98,0.20,15.13,0.00,-0.06,-0.02
17911024,0.29,0.00,0.29,0.25,13.61,13.61,13.97,13.45,201.10,205.90,14.98,0.20,15.13,0.00,0.42,-0.11
17921470,0.29,0.00,0.30,0.28,13.61,13.61,13.97,13.52,201.10,205.90,14.98,0.21,15.13,0.00,0.38,-0.07
17931672,0.29,0.00,0.30,0.21,13.61,13.61,13.97,13.52,201.09,205.91,14.98,0.21,15.13,0.00,0.37,-0.09
17972838,0.29,0.00,0.30,-0.19,13.61,13.61,14.11,13.78,201.02,205.90,14.98,0.21,15.13,0.00,0.50,0.17
17983128,0.30,0.00,0.29,-0.11,13.73,13.73,13.65,13.78,202.84,207.75,14.98,0.21,15.13,0.00,0.42,0.09
17993714,0.30,0.00,0.29,-0.34,13.73,13.73,13.65,13.07,202.94,207.74,14.98,0.21,15.13,0.00,-0.07,0.06
18003931,0.30,0.00,0.29,-0.79,13.73,13.73,13.65,13.07,202.94,207.76,14.98,0.21,15.13,0.00,-0.08,-0.65
18044896,0.30,0.00,0.30,-0.59,13.73,13.73,13.71,14.12,202.93,207.78,14.98,0.21,15.13,0.00,-0.03,0.39
18055241,0.30,0.00,0.30,-0.51,13.73,13.73,13.78,14.12,202.93,207.77,14.98,0.21,15.13,0.00,-0.03,0.39
18065502,0.30,0.00,0.30,-0.64,13.73,13.73,13.78,14.12,202.91,207.76,14.98,0.21,15.13,0.00,0.05,0.39
18075783,0.30,0.00,0.29,-0.63,13.73,13.73,13.78,12.79,202.91,207.75,14.98,0.21,15.13,0.00,0.05,0.39
18118610,0.30,0.00,0.28,-0.18,13.83,13.83,13.18,12.96,203.05,207.82,14.98,0.21,15.13,0.00,-0.55,-0.94
18128900,0.30,0.00,0.28,-0.04,13.83,13.83,13.18,12.96,204.47,209.25,14.98,0.21,15.13,0.00,-0.61,-0.84
18139152,0.30,0.00,0.29,0.10,13.83,13.83,13.96,12.96,204.48,209.26,14.98,0.21,15.13,0.00,-0.63,-0.86
18149435,0.30,0.00,0.30,0.04,13.83,13.83,13.96,14.32,204.31,209.28,14.98,0.21,15.13,0.00,0.13,-0.87
18190826,0.30,0.00,0.30,-0.13,13.90,13.90,13.98,14.39,204.30,209.23,14.98,0.21,15.13,0.00,0.15,0.49
18201107,0.30,0.00,0.30,-0.13,13.90,13.90,13.98,14.39,205.32,210.25,14.98,0.21,15.13,0.00,0.11,0.52
18211518,0.30,0.00,0.30,0.01,13.90,13.90,13.85,14.39,205.31,210.24,14.98,0.21,15.13,0.00,0.09,0.50
18221816,0.30,0.00,0.30,0.09,13.90,13.90,13.85,14.39,205.34,210.23,14.98,0.21,15.13,0.00,-0.04,0.49
18264937,0.30,0.00,0.30,-0.01,13.90,13.90,13.58,13.97,205.41,210.21,14.98,0.21,15.13,0.00,-0.32,0.07
18275139,0.30,0.00,0.30,-0.08,13.90,13.90,13.58,13.97,205.42,210.21,14.98,0.21,15.13,0.00,-0.32,0.07
