t,v_ref,w_ref,v,w,u_L,u_R,omega_L,omega_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
18157397,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18198380,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18208743,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18218955,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18229153,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18259810,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18270008,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18280372,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18290595,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18333259,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18343470,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18353650,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18363864,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18404803,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18415164,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18425404,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18435599,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18478457,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18488727,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18498924,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18509083,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18549752,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18559897,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18570050,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18580212,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18620865,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18631206,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18641405,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18651638,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18684052,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18694322,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18704490,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18714647,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18759283,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18769504,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18779747,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18789931,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18830756,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18841108,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18851332,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18861560,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18894320,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18904699,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18914888,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18925076,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18965908,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18976238,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18986582,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18996805,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
19037642,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
19047848,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
19058051,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
19068318,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,0.00,0.00
19109175,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,0.00,0.00
19119547,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,0.00,0.00
19129790,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,0.00,0.00
19141874,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,0.00,0.00
19172475,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,0.00,0.00
19182752,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,0.00,0.00
19193147,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,0.00,0.00
